seed,C,x,acc
941851,0.03125,"[-0.66946614 -0.03894538 -0.48132795 -0.82641788  0.20235166 -0.87633131
  0.14077552 -0.03013136]",0.9024390243902439
936159,0.03125,"[-0.09942727  0.25849385 -0.49969288 -0.9381875  -0.92463523 -0.69302676
 -0.64873819 -0.02537697]",0.8536585365853658
118334,0.03125,"[-0.48805431  0.56507417 -0.98094191 -0.95660563 -0.78186361 -0.97656373
 -0.99999956 -0.01483784]",0.9024390243902439
108183,0.03125,"[ 0.45600254  0.99690237  0.28692098 -0.52148938 -0.43698885 -0.37596708
 -0.20739138 -0.02076631]",0.9024390243902439
479829,0.03125,"[ 0.26276698 -0.05043831 -0.24967225 -0.1473809  -0.72714232 -0.29076429
 -0.02559532 -0.00292173]",0.8780487804878049
773980,0.03125,"[ 0.93212321 -0.95696793 -0.97788752  0.95403936  0.94431731  0.78219705
 -0.14438314  0.02046817]",0.9024390243902439
910215,0.03125,"[-0.51778586  0.98904422  0.85929748  0.99191571  0.99838471  0.78680905
  0.51235094  0.01269455]",0.7560975609756098
895438,0.03125,"[-0.23318888  0.46625049  0.02171329  0.98899317 -0.30263779 -0.53287442
  0.82262915  0.01310421]",0.7560975609756098
228808,0.03125,"[ 0.96069156  0.20925271 -0.15178415  0.9942277   0.89288098  0.37300752
  0.98034657  0.01287106]",0.8292682926829268
119632,0.03125,"[ 0.98088411 -0.78999419 -0.51812203  0.9303644   0.21751274  0.81242674
 -0.19096344  0.02943164]",0.8780487804878049
745699,0.03125,"[ 0.31593782  0.99975977 -0.82757015 -0.99990667 -0.82951516 -0.09793684
 -0.26728368 -0.01019851]",0.8536585365853658
680352,0.03125,"[ 0.94994045 -0.10469549  0.56808957 -0.99048262 -0.87180824 -0.14131399
 -0.28915816 -0.01013725]",0.9024390243902439
717830,0.03125,"[-0.57743199  0.6980165  -0.55034617 -0.99904815 -0.99697315  0.17968411
 -0.15665183 -0.0247443 ]",0.8536585365853658
