seed,C,x,acc
941851,0.03125,"[-0.85925262  0.18277888  0.08324502  0.87315009  0.45026181 -0.47464972
  0.77069001 -0.44261593 -0.05980454  0.06697098 -0.55972842 -0.01587037]",0.9431818181818182
936159,0.03125,"[ 0.05817945  0.92956827 -0.66185655 -0.82695994  0.36212094  0.63049455
  0.50220338  0.98181673  0.87704434  0.01142281  0.05464098  0.0216501 ]",0.9545454545454546
118334,0.03125,"[ 0.52282678 -0.6729292  -0.67378895  0.773509    0.99102751  0.95421539
  0.31150655 -0.26122796  0.05123668  0.93380682  0.35121931  0.02780996]",0.9090909090909091
108183,0.03125,"[-0.76636779 -0.70490376  0.73207037 -0.99438477 -0.34516674  0.58240196
 -0.31196364  0.46237989  0.84814804  0.01613514  0.075509    0.02928914]",0.9431818181818182
479829,0.03125,"[-0.07646924 -0.17511863  0.78940729 -0.26292584 -0.17795464 -0.82369969
  0.46825642  0.27103308 -0.61759992 -0.91730976 -0.36850382 -0.02052632]",0.9545454545454546
773980,0.03125,"[-0.86043459  0.95780417 -0.95440464 -0.17580742  0.09419428  0.55975623
 -0.46548509  0.97750589 -0.19298849  0.4844357   0.11582091  0.03784863]",0.9204545454545454
910215,0.03125,"[ 0.64340401  0.84175202 -0.06731142 -0.96634849  0.43345605 -0.99599623
 -0.5688911   0.81498318 -0.79096152 -0.89805287 -0.81856254 -0.04790548]",0.9318181818181818
895438,0.03125,"[-0.85814221 -0.99859262 -0.99771999  0.94581432 -0.02725572 -0.82297537
  0.53328755 -0.28026405 -0.3306931  -0.99850293  0.18105426 -0.05651584]",0.9545454545454546
228808,0.03125,"[-0.86405574 -0.8277955  -0.43152874  0.53885372  0.88500177 -0.70474135
  0.38885429 -0.95735903 -0.66410319 -0.06599754 -0.25872027 -0.02473757]",0.9431818181818182
119632,0.03125,"[ 0.67705432  0.99783057  0.51418167  0.02510394 -0.60094205 -0.74385404
  0.30086569 -0.5060804  -0.46002618 -0.63346768 -0.15920773 -0.02380123]",0.9659090909090909
745699,0.03125,"[ 0.93399652 -0.14822178 -0.46918959  0.59649367 -0.39520956  0.94651557
 -0.58026857  0.59374437  0.19526653  0.96691052  0.07440377  0.04342814]",0.9431818181818182
680352,0.03125,"[ 0.63306812  0.24240262  0.46752045  0.14159879  0.80044685 -0.99941435
  0.78300012  0.05085983 -0.87723974  0.67526834 -0.69032817 -0.0193444 ]",0.9318181818181818
717830,0.03125,"[ 0.57993717  0.80191455  0.7907577   0.15425441 -0.8073852   0.40069209
 -0.27099058 -0.49097496  0.63915119  0.93265449 -0.11560426  0.03656643]",0.9431818181818182
988865,0.03125,"[ 0.5738501   0.99685968  0.25452031  0.96891609 -0.99447806 -0.98658869
 -0.12976361 -0.37825631  0.6809797  -0.9928048  -0.80363206 -0.03536009]",0.9545454545454546
842375,0.03125,"[ 0.28661994 -0.65219503  0.48797487  0.72150638 -0.39247172 -0.49850923
  0.02953962 -0.19014557 -0.85027829 -0.35482724  0.0226713  -0.0235009 ]",0.9431818181818182
750994,0.03125,"[ 0.47359284 -0.51148474 -0.7135623  -0.19585998 -0.20299952  0.68271004
 -0.70600931  0.17453141 -0.33030431  0.75473327  0.25732019  0.01022666]",0.9659090909090909
719354,0.03125,"[ 0.76729428 -0.92335173  0.97097589 -0.69896722 -0.99812206  0.95787614
  0.99124727 -0.30738617 -0.54006997  0.93190763  0.59496402  0.03200699]",0.9431818181818182
329909,0.03125,"[ 0.12454999 -0.46320742 -0.26130453 -0.45902326 -0.39240548 -0.85163457
  0.70712257 -0.60523553 -0.30890424 -0.13839409 -0.47881103 -0.04464203]",0.9545454545454546
599749,0.03125,"[-0.72377688 -0.01843793  0.69725582  0.70109648 -0.85266953  0.93608221
 -0.15720218  0.61798895  0.96094899  0.9503776   0.08365719  0.02506019]",0.9204545454545454
328876,0.03125,"[ 0.13966619 -0.92544789 -0.95422005  0.9456968  -0.69904733  0.88516836
 -0.84497511 -0.17681736  0.72549203  0.90463679 -0.09499593  0.02925396]",0.9204545454545454
161269,0.03125,"[-0.18574694 -0.99987963 -0.6814318   0.31375582  0.42900616 -0.99933089
  0.34075744 -0.84356354 -0.77862763 -0.16283462 -0.26792612 -0.03633556]",0.9204545454545454
422522,0.03125,"[ 0.48997563  0.12990261 -0.51536544  0.34378109  0.55354056 -0.98223196
  0.97684046 -0.75922545 -0.79867356  0.42424749 -0.55000738 -0.024683  ]",0.9431818181818182
858762,0.03125,"[-0.36868177 -0.36531645  0.4800073  -0.10783151 -0.02632696 -0.99547572
 -0.6328623  -0.48014186 -0.89409079 -0.89592119 -0.37294586 -0.04976841]",0.9886363636363636
195498,0.03125,"[ 0.99637996  0.63674756  0.95080025 -0.59741412 -0.97650494  0.45654872
  0.01237238 -0.51172438  0.8457073   0.33867571  0.03486157  0.02472151]",0.9431818181818182
167992,0.03125,"[-0.07272133 -0.28843261 -0.14989758  0.67779171 -0.68443603  0.88849825
  0.27217185  0.21731759  0.67929638  0.9975183  -0.13487788  0.00667313]",0.9431818181818182
452798,0.03125,"[ 0.81259985 -0.0322105  -0.7530101   0.81301288 -0.44628692  0.78801443
 -0.38940508  0.72445961  0.60056819  0.88010168 -0.15151229  0.03009668]",0.9545454545454546
928982,0.03125,"[ 0.91872342  0.70007356 -0.92516862 -0.80121164  0.41015178  0.86503072
  0.99618705  0.72307157  0.98863892  0.59146919  0.12835976  0.01705529]",0.9545454545454546
930767,0.03125,"[-0.55968129  0.97691764 -0.89357558 -0.32918383  0.50329235 -0.87054462
 -0.68448112  0.93874795  0.11149209 -0.97533368 -0.13165002 -0.03145578]",0.9659090909090909
281191,0.03125,"[ 0.4385448   0.36845132  0.52609687 -0.40622661 -0.42570544 -0.59306851
 -0.23283702  0.2442759   0.27091788 -0.56998611 -0.37753901 -0.01240879]",0.9431818181818182
837153,0.03125,"[-0.3906689  -0.53555084  0.45345579  0.26827678 -0.36474418 -0.62563555
  0.11291256 -0.22618048 -0.71229651 -0.79997259  0.12353016 -0.02218336]",0.9431818181818182
941851,0.125,"[-0.69259718  0.08757595 -0.09601634  0.46145819 -0.36277816 -0.69703705
  0.10176277 -0.53240499 -0.936987   -0.99962022 -0.20091474 -0.1138793 ]",0.9431818181818182
936159,0.125,"[-0.78516734  0.70884541  0.87208248 -0.999449    0.92444324 -0.92670053
  0.83795263 -0.99977637 -0.01411272 -0.78336798 -0.57138468 -0.18872162]",0.9545454545454546
118334,0.125,"[ 0.41908506  0.17530993 -0.42851104  0.93075366 -0.35527245 -0.7348089
 -0.99199867 -0.54871838 -0.58436079 -0.99703016 -0.71238893 -0.0256505 ]",0.9090909090909091
108183,0.125,"[ 0.88597871 -0.00972666 -0.99975462  0.90744566  0.56848248 -0.63618033
  0.93439258  0.51557679 -0.77817866 -0.55781951 -0.1836763  -0.08511685]",0.9431818181818182
479829,0.125,"[ 0.9756407   0.99793966 -0.98782265  0.020304   -0.4333947   0.9369674
 -0.73804411  0.5346599   0.25467143  0.75443955  0.38259772  0.02017088]",0.9545454545454546
773980,0.125,"[ 0.47478701 -0.96510236  0.13628267 -0.98137452 -0.0250891   0.98060009
  0.96517607  0.73208412  0.34272235  0.73435822  0.98895198  0.19918598]",0.9204545454545454
910215,0.125,"[-0.61553676  0.37791344  0.80041946  0.98944235 -0.43314767  0.96545055
  0.97453866 -0.930491    0.99365638  0.77317305  0.32339818  0.0839615 ]",0.9431818181818182
895438,0.125,"[ 0.48029551 -0.63393317 -0.37484872 -0.17454984  0.63425783  0.20878598
  0.53007037  0.6317464   0.04939408  0.68817024  0.09519095  0.01390078]",0.9772727272727273
228808,0.125,"[-0.81639887  0.64038366  0.67926972 -0.02728784  0.51291376 -0.3591473
  0.18425878 -0.31198927 -0.18068274 -0.88558506 -0.34517135 -0.03348716]",0.9431818181818182
119632,0.125,"[ 0.51423384 -0.61058995  0.54878978 -0.69954885 -0.10781478  0.1741734
  0.69401272  0.60539612  0.94876461  0.04015663  0.10762961  0.01889588]",0.9659090909090909
745699,0.125,"[ 0.14785955  0.38743884  0.39586978  0.86360076  0.9983694  -0.80593421
  0.99527871 -0.56879106  0.76027388 -0.80580664 -0.85463176 -0.13613223]",0.9545454545454546
680352,0.125,"[-0.14988713  0.80425909 -0.95616249 -0.33090564 -0.64634943 -0.97702645
  0.69724328 -0.01293481 -0.65152375 -0.66702516 -0.9916044  -0.0357176 ]",0.9318181818181818
717830,0.125,"[-0.10190063  0.9429797   0.13433457 -0.9273824   0.762806   -0.80568722
  0.73803375 -0.62683597 -0.6180956  -0.52707151 -0.10047457 -0.0469669 ]",0.9204545454545454
988865,0.125,"[ 0.89372341  0.34551593  0.13961419 -0.78612089  0.87875429 -0.66101933
  0.25455006 -0.9544235   0.98065951 -0.91832203 -0.58743931 -0.0673602 ]",0.9545454545454546
842375,0.125,"[ 0.40999873  0.11684488 -0.39693617 -0.89839381 -0.98756192  0.91011171
 -0.01196728 -0.15071045  0.60149282  0.96139599  0.68553456  0.07364787]",0.9318181818181818
750994,0.125,"[ 0.19912192  0.70890848  0.30423231  0.92357418  0.07886083 -0.32537274
 -0.74410449 -0.75064029  0.79384971 -0.6412466  -0.03004348 -0.03224554]",0.9772727272727273
719354,0.125,"[-0.95848788 -0.96277376 -0.35183708  0.9770524   0.53746939 -0.60098036
 -0.78033955 -0.02718106  0.71577963 -0.92781314 -0.7004226  -0.14437674]",0.9431818181818182
329909,0.125,"[ 0.67240351  0.41113407  0.41099688 -0.23731834 -0.70658518 -0.95630367
 -0.25700058  0.00982809 -0.65714572 -0.68189452 -0.53320486 -0.03228792]",0.9431818181818182
599749,0.125,"[-0.35661824  0.46044313 -0.6152082  -0.39559888  0.54068986 -0.73774361
 -0.22565539  0.86686252 -0.66759228 -0.76578658  0.22994466 -0.11945517]",0.9090909090909091
328876,0.125,"[ 0.259608   -0.99993132  0.98583136  0.98704657 -0.91797654  0.92085968
  0.04999315  0.93776094 -0.2309858  -0.9286467   0.72811514  0.14618368]",0.9318181818181818
161269,0.125,"[ 0.86099121 -0.09266362 -0.33885966  0.10148349 -0.23246786  0.88123788
 -0.76226384 -0.90849746  0.69353435  0.84850764  0.95784264  0.07004358]",0.9204545454545454
422522,0.125,"[-0.2818026  -0.40969561 -0.52645576 -0.20242821 -0.22141982  0.69068598
 -0.92477929  0.88179113 -0.48909835  0.32266589  0.87271916  0.03505487]",0.9431818181818182
858762,0.125,"[ 0.01764923  0.80167629  0.26830208 -0.53435314  0.43411911 -0.89657764
  0.08560291 -0.46661624 -0.51949395 -0.46526142 -0.66112706 -0.15853852]",0.9886363636363636
195498,0.125,"[ 0.18211872 -0.10340735 -0.24048044  0.76740653 -0.93082678  0.99757057
  0.60869241 -0.47717565  0.51690343  0.61962619  0.94273012  0.1934206 ]",0.9318181818181818
167992,0.125,"[ 0.40032201  0.36304164 -0.67607326  0.99257697  0.54445567 -0.95212194
  0.10444973 -0.71997619 -0.02211447 -0.58268081 -0.79157121 -0.16745414]",0.9318181818181818
452798,0.125,"[ 0.2276972  -0.99703088  0.67059819  0.29698463  0.03485766  0.8676526
  0.68741497 -0.84520956  0.04906332  0.99390736  0.01959514  0.03813595]",0.9431818181818182
928982,0.125,"[-0.30527217 -0.63168132 -0.57395063 -0.05729235  0.85399445 -0.86279953
 -0.6609609  -0.21390205  0.3703304  -0.89639537 -0.23595798 -0.0286703 ]",0.9545454545454546
930767,0.125,"[-0.95278368 -0.85295223 -0.1192826   0.18055682 -0.28135388 -0.81731384
 -0.35165803  0.88487244  0.15352018 -0.99884418 -0.99401368 -0.15457195]",0.9659090909090909
281191,0.125,"[ 0.95783831  0.06448786  0.97940801  0.33667583 -0.02499606  0.98261863
  0.97249193  0.18141925  0.13790808  0.73686687  0.4135607   0.07281929]",0.9431818181818182
837153,0.125,"[-0.99483652 -0.99297139 -0.56244549 -0.97697777  0.21015397 -0.61729246
  0.33558503 -0.22250207  0.35064312 -0.88382065 -0.58331035 -0.11285386]",0.9431818181818182
941851,0.5,"[-0.71749868 -0.89817624 -0.6226472   0.98962238  0.38319687  0.71504537
  0.93237369 -0.35207089 -0.41884301  0.45957916  0.66609856  0.06526658]",0.9431818181818182
936159,0.5,"[-0.37218357 -0.92044288 -0.18534136  0.69950611  0.88027868 -0.85106812
 -0.83368243 -0.69364813  0.45355366  0.02967493 -0.56207186 -0.77840782]",0.9545454545454546
118334,0.5,"[ 0.91407953 -0.95176885  0.87658388  0.1612749   0.26197646 -0.99620567
  0.32290269 -0.19878688 -0.43341386 -0.63979934 -0.99674203 -0.41630434]",0.9090909090909091
108183,0.5,"[-0.1459939   0.49040193  0.24300476  0.35817897  0.24842061 -0.81597874
  0.77478471 -0.86736465  0.1421186  -0.67119422 -0.33095252 -0.3462961 ]",0.9431818181818182
479829,0.5,"[-0.77907071 -0.42359688 -0.85674044  0.07731986  0.3463488  -0.77490855
 -0.8846527   0.49305892 -0.80944245 -0.09799554 -0.74277815 -0.42334521]",0.9431818181818182
773980,0.5,"[ 0.972074   -0.19224226  0.38651066  0.98423524  0.56949571  0.78632325
  0.46631343  0.72414849 -0.58185391  0.84697558  0.56334026  0.25004947]",0.9204545454545454
910215,0.5,"[ 0.86601599  0.75293562 -0.1487052  -0.99485317 -0.90487089  0.69023423
  0.01723082  0.59541269 -0.96986144  0.89910491  0.74907155  0.31442172]",0.9431818181818182
895438,0.5,"[-0.61007392 -0.0048808   0.67894266 -0.3294739  -0.76597587  0.80231914
 -0.8770413  -0.88076609  0.82972617  0.57063708  0.6494744   0.16164486]",0.9772727272727273
228808,0.5,"[ 0.11596508  0.08336149 -0.99617321  0.20989625  0.69696811 -0.8166724
 -0.64755489  0.51016743  0.54894886  0.23650168 -0.78362714 -0.16669151]",0.9431818181818182
119632,0.5,"[ 0.11416058  0.99100604 -0.47278064 -0.96008462  0.08032793 -0.90892148
 -0.89611541  0.72565103  0.34268537 -0.59671145 -0.94233988 -0.32451569]",0.9659090909090909
745699,0.5,"[ 0.37863452 -0.10723928  0.0367859  -0.01874559 -0.87237535  0.60636144
  0.27983394 -0.65294032  0.28264494  0.28687178  0.58672577  0.29487324]",0.9431818181818182
680352,0.5,"[ 0.04493218 -0.77704586  0.71910799 -0.40243918  0.99610411 -0.64095009
 -0.46171261 -0.46152839  0.25483769 -0.95408061 -0.15674514 -0.20372599]",0.9431818181818182
717830,0.5,"[-0.415197    0.33147005  0.99980644  0.13503583 -0.98606359  0.77650037
 -0.03028668  0.90453894 -0.25937348 -0.19218141  0.5713622   0.20601415]",0.9090909090909091
988865,0.5,"[ 0.14482193  0.06224458 -0.31215224 -0.12945165 -0.99935639  0.43342447
  0.24788346  0.61280332  0.97783489  0.98593803  0.52322042  0.31036735]",0.9545454545454546
842375,0.5,"[ 0.91555835  0.9280077   0.95131806 -0.62842102 -0.98905705  0.93115713
  0.52953922  0.99752095 -0.08980538  0.98988342  0.99862653  0.35122604]",0.9318181818181818
750994,0.5,"[ 0.97456591  0.89689874  0.8180622  -0.99869046  0.85750673 -0.81156564
  0.9805376  -0.34675031 -0.97955279 -0.85279316 -0.51658887 -0.20976019]",0.9772727272727273
719354,0.5,"[ 0.74499579 -0.12895018  0.99844072  0.36551016 -0.72970219  0.99063341
 -0.20557795  0.74460681  0.23762784  0.50308255  0.98913406  0.5366736 ]",0.9431818181818182
329909,0.5,"[-0.89920544 -0.15131419 -0.97272017  0.4167971   0.85565292 -0.72437961
  0.12578352 -0.90562654 -0.89624109 -0.79352586 -0.89007516 -0.998788  ]",0.9431818181818182
599749,0.5,"[-0.61576829 -0.94575387  0.16877846 -0.96609527  0.38105256 -0.38201094
 -0.9557667  -0.34556236 -0.11617072 -0.75497977 -0.33221338 -0.02385839]",0.9204545454545454
328876,0.5,"[-0.961269    0.66023577  0.34239928 -0.56738527  0.52036675 -0.50716255
 -0.77369657 -0.80646787  0.61897076  0.35668601 -0.67421602 -0.19398055]",0.9204545454545454
161269,0.5,"[ 0.84395179  0.15786756  0.16802909 -0.91063474 -0.8800522   0.71900343
  0.12807494 -0.24515617  0.92522307  0.59399455  0.99908831  0.31650727]",0.9204545454545454
422522,0.5,"[-0.41808403  0.44843537 -0.77110941 -0.35304078 -0.90273187  0.7691872
 -0.14579101 -0.27318534  0.90903386  0.59361246  0.86732241  0.17231724]",0.9318181818181818
858762,0.5,"[ 0.2673428   0.80252763 -0.53320341  0.62268563  0.46324839  0.82444243
  0.90211916 -0.13155809 -0.03605106 -0.57527763  0.85427415  0.22703748]",0.9886363636363636
195498,0.5,"[ 0.50369741  0.42726636  0.19165527 -0.27877517 -0.57792537  0.75171926
 -0.78739132  0.3228576  -0.26442761 -0.21838559  0.86824465  0.24807792]",0.9318181818181818
167992,0.5,"[-0.5913779   0.77477575  0.41014684 -0.28408169 -0.20045061  0.55729492
  0.30977098 -0.12257231 -0.50197341  0.70457251  0.93631121  0.15553419]",0.9318181818181818
452798,0.5,"[-0.85962266  0.01744265 -0.26895417 -0.41990097 -0.77083855  0.69180536
 -0.03064758  0.91946506  0.47427865  0.91296848  0.28580538  0.23132084]",0.9431818181818182
928982,0.5,"[-0.26621577  0.53250623 -0.88914927  0.96141202  0.86473699 -0.82450377
  0.10324807 -0.54569981 -0.61872567 -0.4961949  -0.62909736 -0.1839426 ]",0.9545454545454546
930767,0.5,"[ 0.39638858  0.15672962 -0.59882843 -0.37282233  0.20367843 -0.97166725
 -0.86466355  0.82357902  0.8385217  -0.51283381 -0.81991252 -0.50009927]",0.9659090909090909
281191,0.5,"[-0.80066341 -0.41428909 -0.38367339 -0.33924588  0.53222692 -0.92309562
  0.13665218 -0.01636669 -0.70306766 -0.21250003 -0.2432984  -0.18410458]",0.9431818181818182
837153,0.5,"[-0.65695309  0.86877603  0.49785416  0.68204334  0.62604354 -0.9585776
  0.62681702 -0.97981015 -0.5002814  -0.99993149 -0.97693258 -0.24546741]",0.9431818181818182
941851,2.0,"[ 0.06628843 -0.98282794 -0.35610622  0.99977122 -0.23775148 -0.64637445
 -0.36888853 -0.64687623  0.41224009 -0.49609191 -0.84261131 -0.97790509]",0.9431818181818182
936159,2.0,"[ 0.11692521  0.44430656  0.98090438 -0.9014621  -0.93536387  0.88630524
  0.92638981 -0.95129194  0.76401479  0.22537076  0.88817052  0.58233677]",0.9659090909090909
118334,2.0,"[ 0.44747367 -0.67296638  0.36370291  0.23000357 -0.72706539  0.68735185
  0.69963534 -0.00274663  0.41887488 -0.08362103  0.95915872  0.54243748]",0.9204545454545454
108183,2.0,"[-0.99629309 -0.83050275  0.98078961  0.86552962  0.91399222 -0.92195641
  0.99995994 -0.88445143 -0.99922069 -0.98921607 -0.9950868  -0.63092954]",0.9431818181818182
479829,2.0,"[ 0.2262282   0.75323488  0.01266809  0.06251218 -0.65247876  0.55159461
  0.3051302  -0.53583463  0.98713184  0.07824014  0.65372437  0.33769558]",0.9431818181818182
773980,2.0,"[ 0.72159871 -0.35609774 -0.99862024  0.721677   -0.82994274 -0.99704676
  0.97200068 -0.48287082 -0.87797271 -0.99984033 -0.83979432 -0.31115916]",0.9318181818181818
910215,2.0,"[ 0.10066753 -0.01238383  0.97120352 -0.76323019 -0.35145124  0.94590784
 -0.98442151 -0.99494389  0.52907123  0.94057393  0.98067785  0.31996681]",0.9431818181818182
895438,2.0,"[ 0.23779885  0.93536098 -0.71262683 -0.9634851   0.96615815 -0.46694736
 -0.73652259  0.56052037 -0.82914226  0.35199327 -0.84994288 -0.27130716]",0.9772727272727273
228808,2.0,"[-0.03432561  0.85132319 -0.89806414 -0.9490567   0.37735543 -0.91021118
  0.77108706 -0.26576772  0.56568338 -0.874424   -0.86076354 -0.31468875]",0.9431818181818182
119632,2.0,"[ 0.71579032 -0.8235433  -0.99746792 -0.54969906  0.18225833 -0.99981754
 -0.75939332 -0.14428926  0.40520508 -0.98036464 -0.9940011  -0.95888975]",0.9659090909090909
745699,2.0,"[-0.73055627 -0.20053251  0.88997909 -0.86215102 -0.66876569  0.97369531
 -0.99324664  0.97798526 -0.39986767  0.15041151  0.99136385  0.52010317]",0.9431818181818182
680352,2.0,"[ 0.22043579 -0.89893064 -0.53899011  0.99992876  0.61708844 -0.94250355
 -0.39311795  0.65733991  0.87100469 -0.283307   -0.55809161 -0.59425939]",0.9431818181818182
717830,2.0,"[-0.96188429  0.39002583 -0.49357907 -0.88270887 -0.62551646  0.65235342
 -0.53769877  0.89342676  0.97600334  0.67988349  0.94240485  0.32311145]",0.9204545454545454
988865,2.0,"[ 0.77523139 -0.94639094  0.94516379 -0.39572365 -0.93037144  0.52799387
 -0.54042123  0.06115025 -0.51044958  0.89770627  0.87829808  0.56337213]",0.9659090909090909
842375,2.0,"[ 0.82195567 -0.9981121   0.00619866  0.14681709  0.99994087 -0.70033139
 -0.58525064 -0.43072705 -0.21382523  0.98595771 -0.96471794 -0.51479936]",0.9318181818181818
750994,2.0,"[ 0.98013335 -0.55343685 -0.63390478  0.03552756  0.59622879 -0.78507212
  0.30455927 -0.16297478 -0.93459338 -0.97769021 -0.97142347 -0.69236178]",0.9772727272727273
719354,2.0,"[-0.68501114  0.90286261 -0.40683542  0.99999945  0.98011989 -0.73289926
  0.49184051 -0.08509576 -0.29374668 -0.86024344 -0.68009129 -0.82880916]",0.9431818181818182
329909,2.0,"[ 0.65986169 -0.52608697  0.30351957 -0.59021674  0.34206361  0.95820812
  0.23800415 -0.98915581  0.07366865  0.77584965  0.83053942  0.35810353]",0.9431818181818182
599749,2.0,"[-0.09417344  0.9577111  -0.22238867 -0.33939705 -0.25065366 -0.76531354
  0.89747248  0.03064324 -0.55769841 -0.33426269 -0.69114685 -0.33792366]",0.9090909090909091
328876,2.0,"[-0.42324898  0.97906503  0.4823401   0.95813667 -0.99501753  0.96052975
  0.70247014  0.96288385  0.990072    0.99068158  0.9986818   0.9552359 ]",0.9204545454545454
161269,2.0,"[ 0.20571288  0.12747399  0.29746353 -0.96152439  0.99665741 -0.99315681
 -0.03655989  0.51404297 -0.28422908 -0.99536984 -0.37504591 -0.78933561]",0.9204545454545454
422522,2.0,"[-0.05816244 -0.83790388  0.91187273  0.51596833 -0.49715827  0.52472388
  0.90263305 -0.10637504  0.99996844 -0.99996187  0.8769713   0.81578709]",0.9545454545454546
858762,2.0,"[-0.50312123 -0.81125416 -0.03699425 -0.28494784  0.9199098  -0.84515772
 -0.42447488 -0.78610074 -0.05221552 -0.23284053 -0.64982209 -0.77293458]",0.9886363636363636
195498,2.0,"[-0.46314048 -0.94916706  0.47138939 -0.88012821  0.9986736  -0.99879699
  0.9242044  -0.99184403 -0.26006924 -0.35922623 -0.99719837 -0.98312264]",0.9318181818181818
167992,2.0,"[-0.78037187 -0.31854468  0.39632242  0.35097018  0.32409327  0.40372068
 -0.05215682 -0.95882454  0.80636971 -0.64922929  0.81089284  0.07836513]",0.9431818181818182
452798,2.0,"[-0.2279525   0.94944496 -0.04456236 -0.61791247 -0.72398593  0.99940718
  0.99991867  0.99945152  0.52637663  0.95875404  0.91950226  0.7015344 ]",0.9431818181818182
928982,2.0,"[ 0.79716885 -0.92274274 -0.69031066 -0.01026653  0.62813341 -0.95355825
 -0.08302866 -0.43440359 -0.38744128  0.15141701 -0.99833535 -0.29721211]",0.9545454545454546
930767,2.0,"[-0.24630873 -0.30300107 -0.31993102  0.19803932  0.11847481 -0.59662917
  0.87535497 -0.90204023 -0.52617274  0.54703686 -0.77385582 -0.06569638]",0.9659090909090909
281191,2.0,"[-0.41329295  0.25725768  0.67984371 -0.92284983  0.66436374  0.6422193
 -0.70536905  0.517968   -0.3259019   0.49910821  0.93579054  0.27464174]",0.9431818181818182
837153,2.0,"[-0.60547732 -0.72061879 -0.8191199   0.35782997  0.71292842 -0.98948718
 -0.7116537  -0.89547477 -0.10193634 -0.77862398 -0.99941412 -0.85904182]",0.9431818181818182
