dataset;seed;C;n_coefs;F;X_valid_bas;X_valid_itr;X_valid_nsv;X_test_bas;X_test_itr;X_test_nsv
pima;90168;32.0;3;0.7433007167388228;0.7466116352201259;103.75;0.4505870979911346;0.6707407407407407;138.0;0.4495114006514658
pima;92001;32.0;3;0.719055188279676;0.7224379804332635;106.0;0.4603697066867868;0.7548148148148148;145.0;0.4723127035830619
pima;95474;32.0;3;0.7289341644697;0.7324047868623341;108.75;0.4723238706026596;0.7348148148148148;147.0;0.4755700325732899
pima;98218;32.0;3;0.7342310473936056;0.7376537386443046;107.25;0.46579977364896724;0.7598148148148148;140.0;0.4527687296416938
pima;98293;32.0;3;0.7383105589899646;0.7415994060097835;103.5;0.44733801754220504;0.6707407407407407;135.0;0.43973941368078173
pima;11787;32.0;4;0.7448305409461453;0.7481734800838575;104.75;0.45494671319437896;0.7355555555555555;134.0;0.4364820846905538
pima;14688;32.0;4;0.7205339533653952;0.7293535988819008;781.5;0.9196489201169481;0.7640740740740741;1042.0;0.9153094462540716
pima;17620;32.0;4;0.7442427539543871;0.7474580712788259;100.75;0.4375789870791285;0.6827777777777778;132.0;0.42996742671009774
pima;18967;32.0;4;0.7335385368081387;0.7416579315164221;767.0;0.8202159766103932;0.6885185185185185;1016.0;0.6254071661237784
pima;19338;32.0;4;0.7410684132390375;0.7444129979035639;115.0;0.4495048571159106;0.7333333333333334;156.0;0.4527687296416938
pima;20468;32.0;4;0.7561142032779947;0.7591299790356394;94.5;0.4104215787984532;0.6762962962962963;119.0;0.38762214983713356
pima;25725;32.0;4;0.7456733278955564;0.7490242837176799;105.0;0.4560383853626332;0.692037037037037;133.0;0.43322475570032576
pima;27595;32.0;4;0.7470854819423574;0.7502847658979734;100.25;0.43539564274262;0.7062962962962962;132.0;0.42996742671009774
pima;29973;32.0;4;0.738077437711768;0.7413722921034243;103.25;0.44839903800811093;0.6962962962962963;138.0;0.4495114006514658
pima;36568;32.0;4;0.7398517467794411;0.7430904961565338;140.5;0.41909247382816184;0.655;198.0;0.4201954397394137
pima;38016;32.0;4;0.7166302654740495;0.7253004891684136;749.0;0.914768225973781;0.7555555555555555;1000.0;0.9087947882736156
pima;40883;32.0;4;0.7490574049379555;0.7521060447239692;95.75;0.41477176270866734;0.7225925925925927;128.0;0.41368078175895767
pima;47026;32.0;4;0.7340817585112153;0.7372650244584207;99.75;0.43321465622936906;0.7092592592592593;138.0;0.4495114006514658
pima;49630;32.0;4;0.7406719899561641;0.7437596086652689;96.75;0.4201994718475903;0.7112962962962963;126.0;0.41042345276872966
pima;5076;32.0;4;0.7367205763627602;0.7453930817610064;733.0;0.9240073564085636;0.6998148148148149;984.0;0.9120521172638436
pima;59351;32.0;4;0.7389967218655409;0.7423165618448637;104.25;0.45167877015938884;0.7853703703703703;140.0;0.4527687296416938
pima;63475;32.0;4;0.7478710292072663;0.750870894479385;94.0;0.4082570970480053;0.6840740740740741;123.0;0.4006514657980456
pima;6358;32.0;4;0.7367810321212019;0.7400122292103424;101.25;0.43973875318306144;0.7440740740740741;136.0;0.44299674267100975
pima;64176;32.0;4;0.732943062519691;0.7363417190775681;106.5;0.462527114967462;0.6977777777777778;144.0;0.46905537459283386
pima;65029;32.0;4;0.7446707491383177;0.7480136268343814;104.75;0.45493728190134863;0.7177777777777778;142.0;0.46254071661237783
pima;69261;32.0;4;0.736633671521455;0.7398497554157932;101.0;0.43755776666981044;0.7398148148148148;135.0;0.4364820846905538
pima;82324;32.0;4;0.748246774971831;0.7514779874213836;101.25;0.43974111100631896;0.7112962962962963;135.0;0.43973941368078173
pima;85684;32.0;4;0.724323345248228;0.7277620545073376;107.75;0.46798076016221823;0.7703703703703704;142.0;0.46254071661237783
pima;87824;32.0;4;0.7380583086746175;0.7411539133473095;97.0;0.4212864283693294;0.7105555555555556;123.0;0.4006514657980456
pima;88899;32.0;4;0.7352721291485799;0.7444592941998602;993.5;0.8582853909270961;0.702037037037037;1800.0;0.8257328990228013
pima;90168;32.0;4;0.7221705720878319;0.725503144654088;109.75;0.45057766669810434;0.6487037037037037;156.0;0.44462540716612375
pima;92001;32.0;4;0.7167907393818541;0.7201336477987421;104.75;0.45494199754786385;0.7675925925925926;141.0;0.4592833876221498
pima;95474;32.0;4;0.7319507034141429;0.7353703703703705;112.25;0.46255776666981047;0.722037037037037;155.0;0.46579804560260585
pima;98218;32.0;4;0.7390596937721924;0.7423707197763801;103.75;0.45060360275393757;0.6942592592592592;135.0;0.43973941368078173
pima;98293;32.0;4;0.7431339635919625;0.7466762753319357;111.0;0.482078185419221;0.7035185185185185;140.0;0.4560260586319218
pima;11787;8.0;4;0.7486264233107325;0.7518151642208246;101.25;0.43322172969914174;0.7533333333333333;134.0;0.4201954397394137
pima;14688;8.0;4;0.721710719105698;0.7288495807127883;772.5;0.666648590021692;0.7040740740740741;1028.0;0.6140065146579805
pima;17620;8.0;4;0.7501168379991936;0.7535333682739344;107.5;0.46471517495048575;0.6892592592592592;139.0;0.4527687296416938
pima;18967;8.0;4;0.7301477492055607;0.7334914395527603;105.0;0.45492313496180325;0.707037037037037;136.0;0.43973941368078173
pima;19338;8.0;4;0.7401839732537691;0.7436975890985325;116.75;0.47447892106007733;0.7618518518518518;161.0;0.4755700325732899
pima;20468;8.0;4;0.7531339228954576;0.756436932215234;103.5;0.4495119305856833;0.7098148148148149;135.0;0.43973941368078173
pima;25725;8.0;4;0.7432737133162904;0.7469051362683439;118.0;0.49186786758464585;0.7127777777777777;158.0;0.48534201954397393
pima;27595;8.0;4;0.7479017125755713;0.7513163871418589;107.0;0.464708101480713;0.7240740740740741;140.0;0.4527687296416938
pima;29973;8.0;4;0.739550406966755;0.7429489867225716;106.5;0.46251532585117416;0.7548148148148148;139.0;0.4527687296416938
pima;36568;8.0;4;0.7393339119072994;0.742635394828791;203.75;0.393583184004527;0.6677777777777778;231.0;0.3957654723127036
pima;38016;8.0;4;0.7240274976477633;0.7276895527603076;114.75;0.4983754597755352;0.6977777777777778;152.0;0.495114006514658
pima;40883;8.0;4;0.7495176725060382;0.7529882948986723;108.75;0.47232387060265957;0.7425925925925927;141.0;0.4592833876221498
pima;47026;8.0;4;0.7364599758381125;0.7402847658979734;148.0;0.5048830519664246;0.732037037037037;196.0;0.495114006514658
pima;49630;8.0;4;0.7327817874875003;0.7366762753319358;296.25;0.433220550787513;0.7275925925925926;372.0;0.42996742671009774
pima;5076;8.0;4;0.7356204959049215;0.7390041928721174;106.25;0.4603697066867868;0.7318518518518519;143.0;0.46579804560260585
pima;59351;8.0;4;0.7428553438872949;0.7463906359189377;111.0;0.48100066019051213;0.7383333333333333;141.0;0.4592833876221498
pima;63475;8.0;4;0.7614303045806176;0.7647493011879805;104.0;0.45168820145241917;0.6612962962962963;134.0;0.4364820846905538
pima;6358;8.0;4;0.7250593433935711;0.7335796645702306;743.75;0.8946748561727813;0.7483333333333333;991.0;0.8859934853420195
pima;64176;8.0;4;0.7412018471013734;0.7445466457023061;107.25;0.4538432519098369;0.7190740740740741;142.0;0.42996742671009774
pima;65029;8.0;4;0.7411974129486325;0.7447318308874912;110.75;0.48100537583702724;0.702037037037037;140.0;0.4560260586319218
pima;69261;8.0;4;0.7422317015433754;0.7454673305380852;102.5;0.43972460624351595;0.7298148148148148;135.0;0.4364820846905538
pima;82324;8.0;4;0.7527247463620861;0.7561102375960866;106.75;0.4603673488635292;0.6985185185185185;135.0;0.43973941368078173
pima;85684;8.0;4;0.7168911032185793;0.7202978686233403;106.75;0.4636329340752617;0.7418518518518519;142.0;0.46254071661237783
pima;87824;8.0;4;0.7483845384725061;0.7515758211041229;100.0;0.43430632839762334;0.6777777777777778;125.0;0.40716612377850164
pima;88899;8.0;4;0.7465259618719523;0.7501100628930818;114.75;0.48640950674337446;0.6785185185185185;149.0;0.4723127035830619
pima;90168;8.0;4;0.7328888224013828;0.7365269042627534;114.0;0.4951122323870603;0.7035185185185185;150.0;0.48859934853420195
pima;92001;8.0;4;0.7156250879551311;0.7238163871418588;1116.0;0.6373644251626898;0.6777777777777778;1467.0;0.6416938110749185
pima;95474;8.0;4;0.7240714799545985;0.7275899720475192;110.25;0.4788385362633217;0.702037037037037;149.0;0.48534201954397393
pima;98218;8.0;4;0.7324566154853034;0.7407966457023061;722.25;0.8789446383099122;0.7505555555555556;942.0;0.8697068403908795
pima;98293;8.0;4;0.7546303698595352;0.7581088399720475;109.0;0.47338960671508057;0.7227777777777777;135.0;0.43973941368078173
