seed,C,x,acc
941851,0.03125,"[-0.07210484 -0.09508353  0.85713453 -0.68916937 -0.99989806 -0.33559317
 -0.64825693 -0.63116144  0.04248445 -0.01320835]",0.8780487804878049
936159,0.03125,"[ 0.59216665 -0.67778445  0.6634503   0.69905329  0.94723726  0.66241693
  0.90810092  0.47446165  0.82797184  0.00898893]",0.8536585365853658
118334,0.03125,"[0.84150888 0.26150771 0.75883678 0.9949331  0.62075643 0.62149464
 0.32967561 0.44025022 0.88412398 0.0108818 ]",0.8780487804878049
108183,0.03125,"[-0.25673238  0.90292854  0.50223626 -0.00724091  0.47873349 -0.2005156
  0.57642792  0.99293266 -0.03186471  0.03039087]",0.9024390243902439
479829,0.03125,"[-0.33391943 -0.6902583  -0.54641149 -0.52989927  0.99494004  0.81532049
  0.50475939 -0.23779042  0.40869336  0.01791024]",0.9024390243902439
773980,0.03125,"[-0.01037794  0.21851457 -0.44153288 -0.12558082  0.87373682 -0.6433341
  0.95918638  0.51408537  0.69997741  0.0099285 ]",0.8536585365853658
910215,0.03125,"[-0.74075833 -0.44477093 -0.38091465  0.91875486  0.64043508  0.93193895
  0.95074495  0.32585113  0.07270492  0.01450191]",0.7560975609756098
895438,0.03125,"[-0.86743103 -0.21857209  0.26627484 -0.56436128  0.94560222  0.65871029
 -0.19325221  0.37055287 -0.07372074  0.01668674]",0.8048780487804879
228808,0.03125,"[ 0.15195635 -0.26429    -0.38243533 -0.17328893  0.80372583 -0.49289758
  0.31454138  0.79614092 -0.15191746  0.02764473]",0.8292682926829268
119632,0.03125,"[ 0.98229344 -0.78048798  0.87609666  0.89010906 -0.75670171 -0.20856596
 -0.95022742 -0.24144737 -0.39434697 -0.02136408]",0.8536585365853658
745699,0.03125,"[-0.99998283 -0.1921732   0.10428771 -0.68655738 -0.76162115 -0.86306261
 -0.16278532 -0.93552533  0.09286171 -0.01193653]",0.9024390243902439
680352,0.03125,"[ 0.54193428  0.28979017  0.76526778  0.81832059  0.74018872  0.05562391
 -0.34491772  0.97593738  0.03804791  0.03121523]",0.926829268292683
717830,0.03125,"[-0.49239675  0.95415646  0.98657207 -0.56412987  0.99477546 -0.82590386
  0.89670898  0.85665649 -0.19876189  0.03209652]",0.8780487804878049
988865,0.03125,"[ 0.35465988  0.44454361 -0.15741852  0.67026248 -0.85973345  0.73778446
 -0.88604572 -0.85851839 -0.20656073 -0.0272496 ]",0.7560975609756098
842375,0.03125,"[-0.48680266 -0.88505745 -0.58833438  0.81013819 -0.99999452 -0.0880712
 -0.47684931 -0.80138734 -0.11239374 -0.01152728]",0.8292682926829268
