dataset;seed;C;n_coefs;F;X_valid_bas;X_valid_itr;X_valid_nsv;X_test_bas;X_test_itr;X_test_nsv
pima;59351;2048.0;3;0.7429033388905996;0.7460228860936409;97.75;0.42454494011128924;0.7575925925925926;129.0;0.4201954397394137
pima;63475;2048.0;3;0.7707203826009296;0.7736381900768694;95.75;0.3946890031123267;0.6998148148148149;133.0;0.3973941368078176
pima;6358;2048.0;3;0.7721050465250127;0.7754000698812019;103.25;0.44842497406394416;0.7448148148148148;138.0;0.4495114006514658
pima;64176;2048.0;3;0.765836674156951;0.7688364779874214;94.0;0.408247665754975;0.749074074074074;126.0;0.41042345276872966
pima;65029;2048.0;3;0.7556863170620192;0.7585665618448637;90.25;0.3919786852777516;0.7433333333333333;118.0;0.38436482084690554
pima;69261;2048.0;3;0.7454394055772359;0.7487517470300489;110.0;0.4473333018956899;0.7911111111111111;149.0;0.44299674267100975
pima;82324;2048.0;3;0.755499000955362;0.7636512928022362;892.25;0.7556823540507404;0.7625925925925926;1226.0;0.7687296416938111
pima;85684;2048.0;3;0.7690825835958586;0.7722030048916841;98.0;0.42454022446477413;0.788888888888889;130.0;0.41368078175895767
pima;87824;2048.0;3;0.7716775300776829;0.7747571628232006;96.5;0.4191125153258512;0.6885185185185185;125.0;0.40716612377850164
pima;88899;2048.0;3;0.7566511492676113;0.759685534591195;95.75;0.41258370272564365;0.7027777777777777;122.0;0.3941368078175896
pima;90168;2048.0;3;0.7583542923505149;0.7615216631726065;99.25;0.4310525323021786;0.7262962962962962;132.0;0.42996742671009774
pima;92001;2048.0;3;0.7495587327413542;0.7580214884696017;741.5;0.8870885598415543;0.7768518518518519;990.0;0.8631921824104235
pima;95474;2048.0;3;0.7424482504096248;0.7456193221523411;132.5;0.41314840139583137;0.6985185185185185;165.0;0.40716612377850164
pima;98218;2048.0;3;0.7597141984230205;0.762825821104123;97.5;0.42346741488258044;0.7783333333333333;130.0;0.4234527687296417
pima;98293;2048.0;3;0.7674515394200285;0.7704673305380852;94.5;0.41042393662171084;0.6842592592592592;119.0;0.38762214983713356
pima;11787;32.0;3;0.7626164497610207;0.7657040531097135;96.75;0.42019711402433274;0.7348148148148148;127.0;0.41368078175895767
pima;14688;32.0;3;0.7489787566007284;0.7523934311670161;107.0;0.46470810148071307;0.769074074074074;147.0;0.46579804560260585
pima;17620;32.0;3;0.7761480435005372;0.7792915793151642;98.5;0.4278105253230218;0.7290740740740741;130.0;0.4234527687296417
pima;18967;32.0;3;0.7471526693399503;0.7504795597484277;104.25;0.45276101103461286;0.7561111111111112;137.0;0.44625407166123776
pima;19338;32.0;3;0.7751219279980582;0.78360499650594;796.0;0.8599287937376213;0.7696296296296297;1079.0;0.8517915309446255
pima;20468;32.0;3;0.7742808688677152;0.7773445143256464;96.0;0.41693624445911537;0.7112962962962963;120.0;0.39087947882736157
pima;25725;32.0;3;0.7661555826419731;0.76944357092942;103.25;0.4473450910119778;0.7625925925925926;131.0;0.42671009771986973
pima;27595;32.0;3;0.7729325574855517;0.781194968553459;736.0;0.8593912100348958;0.7005555555555556;1001.0;0.8436482084690554
pima;29973;32.0;3;0.7676090532733745;0.7706726065688331;96.0;0.41692209751956993;0.7005555555555556;123.0;0.4006514657980456
pima;36568;32.0;3;0.7485161849053528;0.7515653389238295;103.75;0.41040625294727906;0.7212962962962963;143.0;0.4169381107491857
pima;38016;32.0;3;0.7475521294785379;0.7508787561146052;110.0;0.44952607752522866;0.7555555555555555;147.0;0.46254071661237783
pima;40883;32.0;3;0.760981423692466;0.7643125436757512;111.25;0.4495213618787136;0.7575925925925926;144.0;0.44625407166123776
pima;47026;32.0;3;0.7635238806926684;0.7670850803633822;158.25;0.4587274827878903;0.747037037037037;176.0;0.44625407166123776
pima;49630;32.0;3;0.7511773316912518;0.7546750524109014;116.25;0.47231679713288693;0.7918518518518518;147.0;0.46579804560260585
pima;5076;32.0;3;0.7537345933021788;0.7567583857442348;94.75;0.41151325096670754;0.7148148148148148;122.0;0.3973941368078176
pima;59351;32.0;3;0.746915696340203;0.7501947938504543;102.75;0.4462581344902386;0.7553703703703704;134.0;0.4364820846905538
pima;63475;32.0;3;0.7678994925905441;0.7708036338225017;91.0;0.3952301235499387;0.7475925925925926;118.0;0.38436482084690554
pima;6358;32.0;3;0.7487249423077573;0.7573270440251572;748.75;0.9044503913986608;0.759074074074074;981.0;0.8892508143322475
pima;64176;32.0;3;0.7591965388369565;0.7628694968553459;151.0;0.4799101669338866;0.6927777777777777;213.0;0.4723127035830619
pima;65029;32.0;3;0.7593341190206129;0.7622702655485675;92.0;0.3995873809299255;0.7433333333333333;118.0;0.38436482084690554
pima;69261;32.0;3;0.7431373432392633;0.7513801537386443;819.5;0.8099936338772045;0.8046296296296296;1091.0;0.7980456026058632
pima;82324;32.0;3;0.7554517932888369;0.7636512928022362;907.25;0.7545953975290012;0.7625925925925926;1240.0;0.7687296416938111
pima;85684;32.0;3;0.7709164238936895;0.7742251921733053;109.0;0.44734037536546256;0.7761111111111111;148.0;0.44299674267100975
pima;87824;32.0;3;0.7779972420650032;0.7811381900768692;99.75;0.42671885315476754;0.6942592592592592;128.0;0.4169381107491857
pima;88899;32.0;3;0.7587724848948655;0.7618998951781971;98.0;0.4256130340469679;0.7448148148148148;131.0;0.42671009771986973
pima;90168;32.0;3;0.7537284700958209;0.7569357092941998;100.5;0.436477883617844;0.7185185185185186;135.0;0.43973941368078173
pima;92001;32.0;3;0.7495603773294764;0.7580214884696017;743.0;0.886002782231444;0.7768518518518519;985.0;0.8615635179153095
pima;95474;32.0;3;0.7550967165401472;0.7581603773584906;96.0;0.4169386022823729;0.7227777777777777;130.0;0.4234527687296417
pima;98218;32.0;3;0.7533628588550274;0.7564989517819707;105.25;0.4229180420635669;0.7575925925925926;145.0;0.4185667752442997
pima;98293;32.0;3;0.7633567578463971;0.7665321453529002;99.5;0.4321442044704329;0.7127777777777777;130.0;0.4234527687296417
pima;11787;32.0;4;0.7586061965692641;0.761869322152341;102.25;0.4440842214467603;0.7398148148148148;131.0;0.42671009771986973
pima;14688;32.0;4;0.7580566434344694;0.7612718378756114;100.75;0.437560124493068;0.7633333333333333;137.0;0.44625407166123776
pima;17620;32.0;4;0.758150931461798;0.7664779874213836;800.75;0.8333419786852777;0.7005555555555556;1083.0;0.8208469055374593
pima;18967;32.0;4;0.7488569536064767;0.7520641160027952;100.5;0.43646609450155616;0.7461111111111112;134.0;0.4364820846905538
pima;19338;32.0;4;0.7751199898553935;0.78360499650594;777.0;0.8707818541922098;0.7746296296296297;1052.0;0.8583061889250815
pima;20468;32.0;4;0.7773145003857838;0.7802044025157233;91.0;0.3930444213901726;0.7055555555555556;122.0;0.3973941368078176
pima;25725;32.0;4;0.7579245533529908;0.7610202655485675;97.0;0.4213029331321324;0.7212962962962963;132.0;0.42996742671009774
pima;27595;32.0;4;0.7739501182168981;0.7769898672257163;95.25;0.4136848061869282;0.6898148148148149;127.0;0.41368078175895767
pima;29973;32.0;4;0.7655159399637775;0.7737718378756114;744.0;0.8539469961331699;0.7105555555555556;974.0;0.8289902280130294
pima;36568;32.0;4;0.7536390296959403;0.7565111809923131;90.0;0.39087522399320945;0.6762962962962963;119.0;0.38762214983713356
pima;38016;32.0;4;0.7444675118459063;0.7528799790356394;786.25;0.8545081580684712;0.7740740740740741;1046.0;0.8306188925081434
pima;40883;32.0;4;0.7605326590486073;0.7689526554856744;780.5;0.8588583419786853;0.769074074074074;1053.0;0.8306188925081434
pima;47026;32.0;4;0.7558879907138553;0.7643378756114605;758.5;0.8756684428935207;0.7498148148148148;1005.0;0.8469055374592834
pima;49630;32.0;4;0.7480943709275585;0.756017645003494;1157.25;0.5733059039894369;0.7168518518518519;1800.0;0.5586319218241043
pima;5076;32.0;4;0.7618282203693109;0.7648008385744235;96.25;0.40282467226256724;0.7283333333333333;140.0;0.40390879478827363
pima;59351;32.0;4;0.7497023345441398;0.7530651642208246;110.25;0.45494435537112143;0.7611111111111111;133.0;0.43322475570032576
pima;63475;32.0;4;0.7690584105152232;0.7719226065688329;89.75;0.38979298311798544;0.7433333333333333;117.0;0.3811074918566775
pima;6358;32.0;4;0.7499021545041806;0.758435534591195;751.25;0.8925127322455909;0.7683333333333333;966.0;0.8745928338762216
pima;64176;32.0;4;0.764102734954575;0.7673034591194968;107.5;0.43158893709327545;0.7355555555555555;142.0;0.4234527687296417
pima;65029;32.0;4;0.7586169649569173;0.7616168763102724;94.0;0.40826417051777797;0.7518518518518519;122.0;0.3973941368078176
pima;69261;32.0;4;0.7469812430313709;0.7553153389238295;833.0;0.8165059417146091;0.7861111111111111;1097.0;0.8110749185667753
pima;82324;32.0;4;0.757004084632628;0.7658245981830887;1092.5;0.747004385551259;0.7718518518518518;1477.0;0.762214983713355
pima;85684;32.0;4;0.7625262874056704;0.7656935709294199;109.0;0.42562246533999815;0.7646296296296297;131.0;0.4201954397394137
pima;87824;32.0;4;0.7775616678385243;0.7806263102725366;96.25;0.41695039139866075;0.7185185185185186;125.0;0.40716612377850164
pima;88899;32.0;4;0.7621744178372309;0.7652716631726066;97.5;0.4212604923134962;0.6948148148148148;127.0;0.41368078175895767
pima;90168;32.0;4;0.7430098581886696;0.7514701257861636;724.25;0.8962899651042158;0.7327777777777778;946.0;0.8876221498371335
pima;92001;32.0;4;0.7507206724659138;0.7590863032844165;743.0;0.8713465528623975;0.7768518518518519;971.0;0.8550488599348535
pima;95474;32.0;4;0.7447009491401618;0.753119322152341;826.0;0.8333313684806187;0.7455555555555555;1111.0;0.8110749185667753
pima;98218;32.0;4;0.7578118395203262;0.7609792103424178;99.25;0.4310525323021786;0.7675925925925926;132.0;0.42996742671009774
pima;98293;32.0;4;0.759792874237513;0.7629341369671558;103.75;0.42454494011128924;0.6842592592592592;144.0;0.42996742671009774
pima;11787;8.0;4;0.766977489766734;0.7700969601677148;97.75;0.42453315099500144;0.7625925925925926;127.0;0.41368078175895767
pima;14688;8.0;4;0.7515651172806503;0.7560124039133472;406.0;0.4571029425634255;0.7718518518518518;776.0;0.4495114006514658
pima;17620;8.0;4;0.7618924266415232;0.7700864779874214;795.25;0.8159813260398001;0.7090740740740741;1011.0;0.7231270358306189
pima;18967;8.0;4;0.7438548722811028;0.7521977638015375;779.75;0.8474394039422806;0.7861111111111111;1026.0;0.8143322475570033
pima;19338;8.0;4;0.7750447517124001;0.7832346261355696;758.0;0.836034612845421;0.7746296296296297;1021.0;0.8289902280130294
pima;20468;8.0;4;0.7829884681691658;0.7863233752620545;104.5;0.4538526832028671;0.7183333333333333;138.0;0.4495114006514658
pima;25725;8.0;4;0.7577886074554613;0.7665863032844165;728.5;0.9457240875223992;0.7775925925925926;976.0;0.9218241042345277
pima;27595;8.0;4;0.7751542723590512;0.7788801537386443;116.75;0.507061680656418;0.6762962962962963;148.0;0.4820846905537459
pima;29973;8.0;4;0.7629328657188946;0.7661303284416492;101.75;0.43428275016504764;0.7298148148148148;128.0;0.41368078175895767
pima;36568;8.0;4;0.7491219998726037;0.7522414395527603;97.75;0.4245284353484863;0.6927777777777777;129.0;0.4201954397394137
pima;38016;8.0;4;0.7484161205558743;0.7519129979035639;116.0;0.4723262284259172;0.769074074074074;142.0;0.4560260586319218
pima;40883;8.0;4;0.7671536532679998;0.7704647099930118;103.75;0.45060831840045273;0.7312962962962963;137.0;0.44625407166123776
pima;47026;8.0;4;0.756802876796828;0.760261180992313;111.25;0.46904413845138165;0.7212962962962963;145.0;0.4560260586319218
pima;49630;8.0;4;0.7492043102230468;0.7522396925227114;96.0;0.4125978496651891;0.7405555555555556;128.0;0.40390879478827363
pima;5076;8.0;4;0.7645046980486996;0.7677358490566037;101.25;0.43973167971328875;0.7233333333333334;131.0;0.42671009771986973
pima;59351;8.0;4;0.7488198397529957;0.7522265897973446;106.75;0.4636305762520041;0.8174074074074074;141.0;0.4592833876221498
pima;63475;8.0;4;0.7780485231668347;0.7810403563941299;93.75;0.4071630670564934;0.7361111111111112;120.0;0.39087947882736157
pima;6358;8.0;4;0.7499220680837714;0.758435534591195;745.75;0.892511553333962;0.7683333333333333;987.0;0.8729641693811075
pima;64176;8.0;4;0.7678180626965613;0.7713364779874214;110.25;0.4788267471470339;0.7062962962962962;142.0;0.46254071661237783
pima;65029;8.0;4;0.7597495116122087;0.7631961914744934;108.0;0.4690653588606998;0.7405555555555556;139.0;0.4527687296416938
pima;69261;8.0;4;0.7458362887490765;0.7541090146750524;818.0;0.8154189851928699;0.7861111111111111;1108.0;0.8159609120521173
pima;82324;8.0;4;0.760434004078928;0.7635534591194968;97.75;0.42453079317174386;0.722037037037037;131.0;0.42671009771986973
pima;85684;8.0;4;0.7746920820521889;0.7780188679245283;113.0;0.4478838536263322;0.7568518518518519;152.0;0.44788273615635177
pima;87824;8.0;4;0.781565757308287;0.7847571628232006;100.0;0.43432519098368383;0.7455555555555555;135.0;0.43973941368078173
pima;88899;8.0;4;0.7536790002103809;0.7567505241090147;96.25;0.41800669621805153;0.7233333333333334;126.0;0.41042345276872966
pima;90168;8.0;4;0.7554099530102537;0.7588696715583507;128.25;0.4598167971328869;0.7164814814814815;167.0;0.4511400651465798
pima;92001;8.0;4;0.7507171318909244;0.7590863032844165;743.0;0.871890031123267;0.7768518518518519;976.0;0.8550488599348535
pima;95474;8.0;4;0.7481282623085385;0.7565426275331936;852.25;0.8181328397623315;0.7455555555555555;1165.0;0.7964169381107492
pima;98218;8.0;4;0.7514040795829275;0.7595440251572327;709.0;0.8555927567669528;0.7498148148148148;940.0;0.8387622149837134
pima;98293;8.0;4;0.7620003948434722;0.7652821453529002;103.5;0.44624870319720833;0.7312962962962963;135.0;0.43322475570032576
