seed,C,x,acc
941851,0.03125,"[-0.13914386 -0.26954387 -0.97028554 -0.03900647  0.93991075 -0.97268381
 -0.7456866  -0.33818451 -0.30653775 -0.84064401  0.04510487 -0.01483937]",0.8780487804878049
936159,0.03125,"[ 0.49611675  0.25647476  0.96164667 -0.58735341  0.79473427 -0.73519658
  0.0559844   0.76819446 -0.51604867 -0.37335697 -0.18596258 -0.06475492]",0.8536585365853658
118334,0.03125,"[-0.8564367  -0.96521958  0.97687022  0.38936799 -0.2627349   0.80434425
  0.92402409  0.14228741 -0.87038909  0.8600602   0.13315578  0.00254773]",0.8780487804878049
108183,0.03125,"[-0.47968376  0.6599735  -0.57280626 -0.19103859 -0.4359574  -0.46294974
 -0.58331295  0.51223235 -0.17293061 -0.68684503 -0.1580204  -0.01866246]",0.9024390243902439
479829,0.03125,"[ 0.28811529 -0.38112762  0.1321943   0.27527806  0.80858903  0.87452519
 -0.10824836  0.25422788  0.15872533  0.93910002  0.31613952  0.01791924]",0.9024390243902439
773980,0.03125,"[-0.99114265  0.99436351  0.99524587  0.22280387 -0.93974817 -0.81155618
 -0.40942011  0.86298513  0.91837837 -0.87808713 -0.62566839 -0.01234242]",0.8536585365853658
910215,0.03125,"[ 0.8225325  -0.29683486  0.6602617  -0.34939357 -0.53122545 -0.65908004
  0.26942279 -0.42611815  0.84831153 -0.67140243 -0.02247014 -0.00530841]",0.8048780487804879
895438,0.03125,"[ 0.51990238  0.20564715 -0.91152517 -0.71653349  0.70129145  0.67514822
 -0.45280951 -0.18238852  0.56156548  0.89605907  0.05513987  0.0211221 ]",0.7804878048780488
228808,0.03125,"[-0.09375829 -0.00407979  0.10748829 -0.66225852 -0.17046474 -0.24947602
 -0.16134349 -0.72165699 -0.96347118 -0.64026909 -0.00771658 -0.00819824]",0.8536585365853658
119632,0.03125,"[ 0.72905718  0.38621574 -0.98757798 -0.9996313  -0.8198291  -0.97530865
  0.01798194 -0.56783277 -0.4165366  -0.59353956 -0.50819078 -0.03032588]",0.8780487804878049
745699,0.03125,"[ 0.07293273  0.48924627  0.43994729 -0.02607605 -0.55880034  0.73456136
  0.26304882 -0.29688605  0.42917663  0.95125745  0.01514174  0.01430368]",0.8780487804878049
680352,0.03125,"[-0.9916703  -0.99931527 -0.63355356  0.70945966 -0.64288543 -0.92424339
  0.50662227 -0.6789214  -0.63824742 -0.40206859 -0.21077396 -0.02629025]",0.9024390243902439
717830,0.03125,"[ 0.90531137 -0.79725317  0.5164978   0.44469922  0.03525837 -0.97659003
 -0.82269976  0.92040787  0.48626661 -0.38145832 -0.65621124 -0.01100996]",0.8536585365853658
