seed,C,x,acc
680352,2.0,[ 0.9122802   0.09348502 -0.99570709  0.72886846 -0.95291904 -0.68628532],0.9024390243902439
717830,2.0,[ 0.32750379 -0.23569923  0.99638168  0.99408836  0.97267015  0.9161257 ],0.8780487804878049
988865,2.0,[ 0.5694981  -0.83681573  0.94069418 -0.48220707  0.96974346  0.86585371],0.7560975609756098
842375,2.0,[-0.95899004 -0.93883118  0.52643989 -0.29172235  0.3521591   0.51677106],0.8536585365853658
750994,2.0,[-0.53293552  0.9972098  -0.53169477  0.62288722 -0.85275537 -0.10900477],0.8292682926829268
719354,2.0,[ 0.86237465  0.97623087 -0.54509004 -0.52236131 -0.90159784 -0.55283689],0.8536585365853658
329909,2.0,[ 0.54893328 -0.11761614  0.96487602  0.16724386  0.98643838  0.41903027],0.975609756097561
599749,2.0,[-0.75427086  0.69297784 -0.92235709  0.78799142 -0.84243134 -0.59095924],0.9024390243902439
328876,2.0,[ 0.19958213 -0.11059488 -0.30837858  0.03884737 -0.11018998 -0.05078204],0.8536585365853658
161269,2.0,[ 0.73232166 -0.79027929  0.92947308 -0.24422176  0.98294209  0.93926029],0.8536585365853658
422522,2.0,[ 0.6492373   0.16003371 -0.27395515 -0.9332901  -0.23649141 -0.06321325],0.8536585365853658
858762,2.0,[-0.98383994 -0.86208699  0.96061479  0.79457159  0.16460638  0.34682946],0.7804878048780488
195498,2.0,[-0.38462635 -0.67782524 -0.22616372 -0.90057007 -0.17621884 -0.00881091],0.7804878048780488
167992,2.0,[ 0.77323548  0.83215682 -0.95406087  0.21175581 -0.70947893 -0.52011784],0.8536585365853658
452798,2.0,[ 0.60648986 -0.86522031  0.64495812 -0.38751358  0.47264526  0.99700062],0.8536585365853658
928982,2.0,[0.64485472 0.20331628 0.33456312 0.27164152 0.85805724 0.04654565],0.7317073170731707
930767,2.0,[-0.381051   -0.0195632  -0.96033842 -0.26500005 -0.99758194 -0.7818363 ],0.8780487804878049
281191,2.0,[ 0.83834153  0.99576512 -0.977356   -0.76590544 -0.7076419  -0.52185836],0.8780487804878049
837153,2.0,[ 0.80929671 -0.74147174  0.99979012  0.35943333  0.99518365  0.99996116],0.9024390243902439
941851,8.0,[-0.68852909  0.95722018 -0.32968982 -0.41122326  0.13134632 -0.70951923],0.8780487804878049
936159,8.0,[-0.41395459 -0.63800574  0.59351825 -0.20411739  0.40007542  0.77156773],0.8292682926829268
118334,8.0,[0.71053703 0.05566565 0.99998517 0.06878378 0.92453531 0.55818414],0.8292682926829268
108183,8.0,[-0.02182513  0.37014956 -0.39080622 -0.51629112 -0.92052292 -0.11982331],0.8780487804878049
479829,8.0,[ 0.05105224  0.99144705 -0.54038022  0.41214032 -0.77110442 -0.12053546],0.9024390243902439
773980,8.0,[-0.34810764  0.19655738  0.83332521  0.75842237  0.98275196  0.48799978],0.8780487804878049
910215,8.0,[-0.06486631 -0.88400113  0.94436392  0.52167037  0.71190581  0.99222641],0.8292682926829268
895438,8.0,[ 0.4174738   0.15135516 -0.39924197 -0.3454691  -0.01443048 -0.36007186],0.8048780487804879
228808,8.0,[0.42613673 0.00662103 0.65134388 0.72755239 0.75663219 0.55991726],0.8536585365853658
119632,8.0,[-0.75432003 -0.12581315 -0.55364514 -0.59971684 -0.50048474 -0.05880634],0.8292682926829268
